longitude,latitude,name,address_phone_store
-96.322471,30.582585,H-E-B Jones Crossing,"11675 Wellborn Rd, College Station, TX 77845, Phone +1-979- 680-3200 Pharmacy +1-979-485-8111, Corporate #746, Fuel, Car Wash"
-95.84671,29.71911,H-E-B Cross Creek Ranch,"4950 FM 1463, KATY,TX 77494 Phone:+1-346-387-7200 Pharmacy:+1-346-387-7000 Corporate #736, Fuel, Car   wash"
-95.74834,29.55073,H-E-B Richmond Market,"23500 BERRY PKWY, RICHMOND,TX 77469 Phone:+1-832-595-5337 Pharmacy:+1-281-239-3731 Corporate #727"
-95.396564,29.769073,H-E-B Washington Heights,"3663 WASHINGTON AVE., HOUSTON, TX 77007, Phone +1-832-673-3100 Pharmacy +1-713-426-1961, Corporate #744"
-95.377157,29.714196,H-E-B MacGregor Market,"6055 SOUTH FREEWAY, HOUSTON, TX 77004, Phone +1-713-285-2600 Pharmacy +1-713-522-2100, Corporate #756"
-95.426197,30.208149,H-E-B Harper's Trace,"10200 HIGHWAY 242, CONROE, TX 77385, Phone +1-936-266-1100 Pharmacy +1-936-525-1200, Corporate #757, Fuel, Car Wash"
-95.249824,30.069698,H-E-B Market at Northpark,"19529 Northpark Dr, Kingwood, TX 77339, Phone +1-281-312-8889 Pharmacy +1-281-312-1364  Corporate #759, Fuel, Car Wash"
-95.575647,30.055209,H-E-B Champion Forest Market,"20311 CHAMPION FOREST DRIVE, SPRING, TX 77379 Phone: +1-832-717-5600 Pharmacy: +1-281-376-2652, Corporate #725, Fuel, Car Wash"
-95.713861,29.659309,H-E-B Aliana Market,"10161 W GRAND PARKWAY S., RICHMOND, TX 77407 Phone: +1-281-295-3300 Pharmacy: +1-281-612-5892, Corporate #724, Fuel, Car Wash"
-95.560295,30.721997,H-E-B Huntsville,"1702 11TH ST., HUNTSVILLE, TX 77340 Phone: +1-936-291-6994 Pharmacy: +1-936-291-0302, Corporate #728, Fuel, Car Wash"
-98.41837,29.596241,H-E-B Bulverde & 1604,"17238 BULVERDE ROAD, SAN ANTONIO, TX 78247 Phone: +1-210-642-4700 Pharmacy: +1-210-495-0572, Corporate #732, Fuel, Car Wash"
-98.731213,29.485125,H-E-B ALAMO RANCH,"12125 ALAMO RANCH PKWY, SAN ANTONIO, TX 78253 Phone: +1-210-963-3102 Pharmacy: +1-210-688-9584, Corporate #733, Fuel, Car Wash"
-100.510955,31.430392,H-E-B Sherwood Way,"5502 SHERWOOD WAY, SAN ANGELO, TX 76901 Phone: +1-325-223-3101 Pharmacy: +1-32-223-0771, Corporate #734, Fuel, Car Wash"
-95.469616,29.707557,H-E-B BELLAIRE MARKET,"5106 BISSONNE, BELLAIRE, TX 77401-4019 Phone: +1-713-218-1600 Pharmacy: +1-713-662-2000, Corporate #738"
-95.464278,29.68885,H-E-B Meyerland Market,"4955 BEECHNUT STREET HOUSTON, TX 77096, Phone: +1-713-662-4000 Pharmacy Phone: +1-713-664-4700 Corporate #745"
-97.786498,30.16939,H-E-B The Oaks,"8801 S Congress Ave, Austin, TX 78745, Phone: +1-737-236-8348 Pharmacy +1-512-292-8662, Corporate #710"
-95.41019,29.807427,H-E-B The Heights,"2300 N. SHEPHERD DR., HOUSTON, TX 77008 Phone: +1-713-802-8100 Pharmacy: +1-713-869-1700, Corporate #737"
-95.8154,29.69612,H-E-B Spring Green Market,"9211 Farm to Market Rd 723, Richmond, TX 77406, Phone: +1-346-239-3500 Pharmacy: +1-281-232-5500, Corporate #749"
-96.837003,32.865541,Central Market - DALLAS MIDWAY,"4349 W Northwest Hwy, DAllas, TX 75220, Phone: +1-469-697-7800 CATERING +1-469-697-7820"
-101.905936,33.489476,H-E-B Lubbock,"4405 114th St., Lubbock, TX 79424, Phone: +1-806-698-5900  Pharmacy +1-806-698-6828,  Corporate #772, Fuel, Car Wash"
-98.781657,29.421968,H-E-B San Antonio,"14325 Potranco Rd., San Antonio, TX 78253, Phone: +1-210-688-4662 Pharmacy +1-210-257-2827, Corporate #771, Fuel, Car Wash"
-95.149047,29.552662,H-E-B El Dorado,"18611 Eastfield Dr. Webster, TX 77598 Phone: +1-281-488-1601 Pharmacy: +1-281-488-0179, Corporate #769, Fuel, Car Wash"
-97.825679,30.633009,H-E-B Ronald Regan Blvd,"19348 Ronald W. Regan Blvd, Leander TX 78641 Phone: +1-512-843-4902 Pharmacy: +1-512-819-4646, Corporate #774"
-96.846135,33.15419,H-E-B Frisco,"4800 MAIN STREET, FRISCO, TX 75033 Phone: +1-469-473-4419 Pharmacy: +1-972-377-2261, Corporate #789, Fuel, Car Wash"
-96.796692,33.055717,H-E-B Plano,"6001 Preston Rd., Plano, TX 75093 Phone: +1-469-395-0660 Pharmacy: +1-972-943-0730, Corporate #790, Fuel, Car Wash"
-95.48836,30.419889,H-E-B Willis,"12350 INTERSTATE 45 N, WILLIS, TX 77378-9999, Phone: +1-936-272-2000 Pharmacy: +1-936-272-1027, Corporate #791, Fuel, Car Wash"
